5.495162417628857154e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01
9.075073035957504919e-01,4.896508135203436751e-01,5.146961323283510970e-01,5.177872127352788345e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01
7.278219320248119351e-01,3.604898055775292987e-01,3.604898055775292987e-01,3.604898055775292987e-01,3.604898055775292987e-01,3.604898055775292987e-01,3.604898055775292987e-01,3.604898055775292987e-01,3.604898055775292987e-01,3.604898055775292987e-01,3.604898055775292987e-01,3.604898055775292987e-01
8.142844236641016975e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01
8.155741938125586898e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01
3.063605990897466658e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.560626819323040371e-01,6.153260893383428742e-01,4.836484947035131765e-01,4.836484947035131765e-01,4.836484947035131765e-01,4.836484947035131765e-01,4.836484947035131765e-01,4.836484947035131765e-01,4.836484947035131765e-01,4.836484947035131765e-01,4.836484947035131765e-01,4.836484947035131765e-01
7.545536558241885405e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01
4.469127936769979326e-01,5.101385304478143201e-01,3.063605990897466658e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.098606868650348956e-01,4.563211582021781676e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01
6.480775777591087916e-01,3.365732981028152215e-01,3.365732981028152215e-01,3.365732981028152215e-01,3.365732981028152215e-01,3.365732981028152215e-01,3.365732981028152215e-01,3.365732981028152215e-01,3.365732981028152215e-01,3.365732981028152215e-01,3.365732981028152215e-01,3.365732981028152215e-01
7.892716814385835056e-01,6.562661945717590539e-01,4.305268058232917805e-01,4.305268058232917805e-01,4.305268058232917805e-01,4.305268058232917805e-01,4.305268058232917805e-01,4.305268058232917805e-01,4.305268058232917805e-01,4.305268058232917805e-01,4.305268058232917805e-01,4.305268058232917805e-01
7.555281329119180045e-01,3.365732981028152215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.414872287162634024e-01,2.025809145041766735e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.948519969458010426e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01
9.932690530885571745e-01,7.924697340947262081e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01
9.387198813016308652e-01,7.813551498971197384e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01
5.495162417628857154e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01
7.098606868650348956e-01,4.563211582021781676e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01
7.545536558241885405e-01,4.977160224820721957e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01
7.098606868650348956e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01
8.060169375032075756e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01
5.948519969458010426e-01,3.063605990897466658e-01,3.063605990897466658e-01,3.063605990897466658e-01,3.063605990897466658e-01,3.063605990897466658e-01,3.063605990897466658e-01,3.063605990897466658e-01,3.063605990897466658e-01,3.063605990897466658e-01,3.063605990897466658e-01,3.063605990897466658e-01
3.956953216392679051e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.740498635713539688e-01,5.318107094426285375e-01,4.896508135203436751e-01,5.008528675117975837e-01,5.008528675117975837e-01,5.008528675117975837e-01,5.008528675117975837e-01,5.008528675117975837e-01,5.008528675117975837e-01,5.008528675117975837e-01,5.008528675117975837e-01,5.008528675117975837e-01
4.754818403532783400e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.027458017709233173e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.106751609727953500e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01
7.098150547957637890e-01,5.527954068214778749e-01,3.911237296660301510e-01,4.287566658372405914e-01,4.287566658372405914e-01,4.287566658372405914e-01,4.287566658372405914e-01,4.287566658372405914e-01,4.287566658372405914e-01,4.287566658372405914e-01,4.287566658372405914e-01,4.287566658372405914e-01
7.766808191029183073e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01
8.935198951037668369e-01,5.101385304478143201e-01,4.100141294810185078e-01,1.430104608343474026e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.098606868650348956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.495162417628857154e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01
8.096252837111475031e-01,4.065848708541346945e-01,2.814507178829743217e-01,2.814507178829743217e-01,2.814507178829743217e-01,2.814507178829743217e-01,2.814507178829743217e-01,2.814507178829743217e-01,2.814507178829743217e-01,2.814507178829743217e-01,2.814507178829743217e-01,2.814507178829743217e-01
9.456064419108402008e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01,5.155749420150811391e-01
7.432941605905027949e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01
4.200694385790659235e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.766808191029183073e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01
4.200694385790659235e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.206733156827266118e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01,4.754818403532783400e-01
7.501782099317303443e-01,4.469127936769979326e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.160279732056301860e-01,3.258172018107971524e-01,3.844505693608902264e-01,4.305268058232917805e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01
8.206733156827266118e-01,5.073635125334122753e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01
8.273768835597216098e-01,3.881308388016150301e-01,3.881308388016150301e-01,3.881308388016150301e-01,3.881308388016150301e-01,3.881308388016150301e-01,3.881308388016150301e-01,3.881308388016150301e-01,3.881308388016150301e-01,3.881308388016150301e-01,3.881308388016150301e-01,3.881308388016150301e-01
9.858501870309546167e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01,5.060944476600180986e-01
9.176943936817366643e-01,4.964087537147607865e-01,4.964087537147607865e-01,4.964087537147607865e-01,4.964087537147607865e-01,4.964087537147607865e-01,4.964087537147607865e-01,4.964087537147607865e-01,4.964087537147607865e-01,4.964087537147607865e-01,4.964087537147607865e-01,4.964087537147607865e-01
9.449674681543259736e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01,5.177872127352788345e-01
9.195170548959245016e-01,4.035373798459239159e-01,4.035373798459239159e-01,4.035373798459239159e-01,4.035373798459239159e-01,4.035373798459239159e-01,4.035373798459239159e-01,4.035373798459239159e-01,4.035373798459239159e-01,4.035373798459239159e-01,4.035373798459239159e-01,4.035373798459239159e-01
8.542066995576150790e-01,5.673887708149941700e-01,3.541863551802394428e-01,3.541863551802394428e-01,3.541863551802394428e-01,3.541863551802394428e-01,3.541863551802394428e-01,3.541863551802394428e-01,3.541863551802394428e-01,3.541863551802394428e-01,3.541863551802394428e-01,3.541863551802394428e-01
4.754818403532783400e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.208360308321158927e-01,2.605807305654472272e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.728862403681740045e-01,4.658758131485725151e-01,5.167520960337043112e-01,5.084363831718161642e-01,4.658758131485725151e-01,3.844505693608902264e-01,2.513653743305374055e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.389398989262791373e-01,4.509224860736986695e-01,4.941937221531448321e-01,5.151904208040108957e-01,5.151904208040108957e-01,4.941937221531448321e-01,4.509224860736986695e-01,3.822744629707788278e-01,2.814507178829743217e-01,1.293858560043702755e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.754818403532783400e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.260367772451656432e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01
8.685472912251925859e-01,7.602034428417387968e-01,5.119359107013402577e-01,5.119359107013402577e-01,5.119359107013402577e-01,5.119359107013402577e-01,5.119359107013402577e-01,5.119359107013402577e-01,5.119359107013402577e-01,5.119359107013402577e-01,5.119359107013402577e-01,5.119359107013402577e-01
5.495162417628857154e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01
8.681929932537296724e-01,4.377119054523863073e-01,2.275659199042830982e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.018272721093172573e-01,4.525362108273779382e-01,4.525362108273779382e-01,4.525362108273779382e-01,4.525362108273779382e-01,4.525362108273779382e-01,4.525362108273779382e-01,4.525362108273779382e-01,4.525362108273779382e-01,4.525362108273779382e-01,4.525362108273779382e-01,4.525362108273779382e-01
4.200694385790659235e-01,5.177872127352788345e-01,4.200694385790659235e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.948519969458010426e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01,4.469127936769979326e-01
4.200694385790659235e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.352474205808652963e-01,5.161259608111298247e-01,5.161259608111298247e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01
8.134181294120906847e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01
7.924697340947262081e-01,5.876729398934791293e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01
9.127046590203441445e-01,6.044838068469778891e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01,4.658758131485725151e-01
7.924697340947262081e-01,5.876729398934791293e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01,4.413645017555264949e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.701548941806557247e-01,4.697188345015786415e-01,4.858476907788020771e-01,4.858476907788020771e-01,4.858476907788020771e-01,4.858476907788020771e-01,4.858476907788020771e-01,4.858476907788020771e-01,4.858476907788020771e-01,4.858476907788020771e-01,4.858476907788020771e-01,4.858476907788020771e-01
8.142844236641016975e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01
4.754818403532783400e-01,4.754818403532783400e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.320473361276996771e-01,4.469127936769979326e-01,4.868680458847287063e-01,5.101385304478143201e-01,5.177872127352788345e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01,5.101385304478143201e-01
7.098606868650348956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.754818403532783400e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.902649200281791630e-01,4.610851842396673783e-01,4.610851842396673783e-01,4.610851842396673783e-01,4.610851842396673783e-01,4.610851842396673783e-01,4.610851842396673783e-01,4.610851842396673783e-01,4.610851842396673783e-01,4.610851842396673783e-01,4.610851842396673783e-01,4.610851842396673783e-01
8.060169375032075756e-01,5.101385304478143201e-01,5.177872127352788345e-01,5.101385304478143201e-01,4.868680458847287063e-01,4.868680458847287063e-01,4.868680458847287063e-01,4.868680458847287063e-01,4.868680458847287063e-01,4.868680458847287063e-01,4.868680458847287063e-01,4.868680458847287063e-01
8.401388776759191046e-01,5.807712438462542259e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01,4.200694385790659235e-01
8.982023463548256537e-01,6.305596169633883585e-01,4.682771543872876752e-01,4.682771543872876752e-01,4.682771543872876752e-01,4.682771543872876752e-01,4.682771543872876752e-01,4.682771543872876752e-01,4.682771543872876752e-01,4.682771543872876752e-01,4.682771543872876752e-01,4.682771543872876752e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.142844236641016975e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01,5.146961323283510970e-01
4.469127936769979326e-01,5.101385304478143201e-01,3.063605990897466658e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.098606868650348956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.424033366870756101e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01
6.424033366870756101e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01,2.275659199042830982e-01
7.098606868650348956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.569211265301699632e-01,3.258172018107971524e-01,3.258172018107971524e-01,3.258172018107971524e-01,3.258172018107971524e-01,3.258172018107971524e-01,3.258172018107971524e-01,3.258172018107971524e-01,3.258172018107971524e-01,3.258172018107971524e-01,3.258172018107971524e-01,3.258172018107971524e-01
7.098606868650348956e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01,5.027458017709233173e-01
